objectid,title,campus,creator,description,subject,people,location,date,transcription,item_information,source,citation,collection,publisher,scanning_info,date_digital,type,format,rights,identifier,language,date_update1,date_update2,reference_url,cdmid,contentdm-file-name,contentdm_file_path
p16264coll6377,George Storch Memorial Library,Skyline,,Undated photograph of the George Storch Memorial Library.,Universities & colleges; buildings; libraries,,San Antonio (Tex.),,,Photographic prints,UA 89-20a,"[Image Number], Trinity University History, Coates Library Special Collections & Archives, Trinity University, San Antonio, Texas.",University Archives,"Elizabeth Huth Coates Library Special Collections, Trinity University",Scanned as a 600 dpi TIFF image in 24-bit RGB color. Compressed into JPEG format.,4/12/2011,Image,image/jpeg,"This item may be protected by copyright law (Title 17, U.S. Code). It may only be used for noncommercial educational and scholarly purposes. Please contact Special Collections and University Archives at archives@trinity.edu to inquire about permission to use a specific digital resource.",89-20a-003,eng,7/14/2020,7/14/2020,http://cdm16264.contentdm.oclc.org/cdm/ref/collection/p16264coll6/id/377,377,365.jpg,/p16264coll6/image/365.jpg
p16264coll6378,Coates University Center and Esplanade,Skyline,,Undated photograph of Coates University Center and the Coates Esplanade.,Universities & colleges; buildings;,,San Antonio (Tex.),,,Photographic prints,UA 89-20a,"[Image Number], Trinity University History, Coates Library Special Collections & Archives, Trinity University, San Antonio, Texas.",University Archives,"Elizabeth Huth Coates Library Special Collections, Trinity University",Scanned as a 600 dpi TIFF image in 24-bit RGB color. Compressed into JPEG format.,4/12/2011,Image,image/jpeg,"This item may be protected by copyright law (Title 17, U.S. Code). It may only be used for noncommercial educational and scholarly purposes. Please contact Special Collections and University Archives at archives@trinity.edu to inquire about permission to use a specific digital resource.",89-20a-006,eng,7/14/2020,7/14/2020,http://cdm16264.contentdm.oclc.org/cdm/ref/collection/p16264coll6/id/378,378,367.jpg,/p16264coll6/image/367.jpg
p16264coll6379,Front Approach to Northrup Hall,Skyline,,Undated photograph of the front approach to the old Northrup Hall.,Universities & colleges; buildings,,San Antonio (Tex.),,,Photographic prints,UA 89-20a,"[Image Number], Trinity University History, Coates Library Special Collections & Archives, Trinity University, San Antonio, Texas.",University Archives,"Elizabeth Huth Coates Library Special Collections, Trinity University",Scanned as a 600 dpi TIFF image in 24-bit RGB color. Compressed into JPEG format.,4/12/2011,Image,image/jpeg,"This item may be protected by copyright law (Title 17, U.S. Code). It may only be used for noncommercial educational and scholarly purposes. Please contact Special Collections and University Archives at archives@trinity.edu to inquire about permission to use a specific digital resource.",89-20a-002,eng,7/14/2020,7/14/2020,http://cdm16264.contentdm.oclc.org/cdm/ref/collection/p16264coll6/id/379,379,369.jpg,/p16264coll6/image/369.jpg
p16264coll6380,Chapman Memorial Graduate Center,Skyline,Zintgraff Photographs,Chapman Memorial Graduate Center while under construction.,Universities & colleges; buildings; building construction,,San Antonio (Tex.),1964,,Photographic prints,UA 89-20a,"[Image Number], Trinity University History, Coates Library Special Collections & Archives, Trinity University, San Antonio, Texas.",University Archives,"Elizabeth Huth Coates Library Special Collections, Trinity University",Scanned as a 600 dpi TIFF image in 24-bit RGB color. Compressed into JPEG format.,4/12/2011,Image,image/jpeg,"This item may be protected by copyright law (Title 17, U.S. Code). It may only be used for noncommercial educational and scholarly purposes. Please contact Special Collections and University Archives at archives@trinity.edu to inquire about permission to use a specific digital resource.",89-20a-001,eng,7/14/2020,7/14/2020,http://cdm16264.contentdm.oclc.org/cdm/ref/collection/p16264coll6/id/380,380,368.jpg,/p16264coll6/image/368.jpg
p16264coll6381,All Purpose Slab,Skyline,Zintgraff Photographs,"A physical education class meets on the All Purpose Slab in this undated photograph. Before a gymnasium was constructed on campus, students used the Slab for PE classes, dancing, drama productions, and recreation.",Universities & colleges; physical education; recreation; students,,San Antonio (Tex.),c. 1950,,Photographic prints,UA 98-18,"[Image Number], Trinity University History, Coates Library Special Collections & Archives, Trinity University, San Antonio, Texas.",University Archives,"Elizabeth Huth Coates Library Special Collections, Trinity University",Scanned as a 600 dpi TIFF image in 24-bit RGB color. Compressed into JPEG format.,3/23/2011,Image,image/jpeg,"This item may be protected by copyright law (Title 17, U.S. Code). It may only be used for noncommercial educational and scholarly purposes. Please contact Special Collections and University Archives at archives@trinity.edu to inquire about permission to use a specific digital resource.",98-18-001,eng,7/14/2020,7/14/2020,http://cdm16264.contentdm.oclc.org/cdm/ref/collection/p16264coll6/id/381,381,380.jpg,/p16264coll6/image/380.jpg
p16264coll6382,Student Union Building,Skyline,,"Students enjoy the view from the balconies of the original Student Union Building, undated photograph.",Universities & colleges; buildings; student unions; students,,San Antonio (Tex.),c. 1955,,Photographic prints,UA 98-18,"[Image Number], Trinity University History, Coates Library Special Collections & Archives, Trinity University, San Antonio, Texas.",University Archives,"Elizabeth Huth Coates Library Special Collections, Trinity University",Scanned as a 600 dpi TIFF image in 24-bit RGB color. Compressed into JPEG format.,3/23/2011,Image,image/jpeg,"This item may be protected by copyright law (Title 17, U.S. Code). It may only be used for noncommercial educational and scholarly purposes. Please contact Special Collections and University Archives at archives@trinity.edu to inquire about permission to use a specific digital resource.",98-18-004,eng,7/14/2020,7/14/2020,http://cdm16264.contentdm.oclc.org/cdm/ref/collection/p16264coll6/id/382,382,385.jpg,/p16264coll6/image/385.jpg
p16264coll6383,Staircase in Heidi Lounge,Skyline,,Undated photograph of female students in the Heidi McFarlin lounge.,Universities & colleges; lounges; students; stairways; dormitories,,San Antonio (Tex.),c. 1955,,Photographic prints,UA 98-18,"[Image Number], Trinity University History, Coates Library Special Collections & Archives, Trinity University, San Antonio, Texas.",University Archives,"Elizabeth Huth Coates Library Special Collections, Trinity University",Scanned as a 600 dpi TIFF image in 24-bit RGB color. Compressed into JPEG format.,3/23/2011,Image,image/jpeg,"This item may be protected by copyright law (Title 17, U.S. Code). It may only be used for noncommercial educational and scholarly purposes. Please contact Special Collections and University Archives at archives@trinity.edu to inquire about permission to use a specific digital resource.",98-18-012,eng,7/14/2020,7/14/2020,http://cdm16264.contentdm.oclc.org/cdm/ref/collection/p16264coll6/id/383,383,381.jpg,/p16264coll6/image/381.jpg
p16264coll6384,Back View of McFarlin Dormitory,Skyline,Zintgraff Photographs,"Back view of McFarlin Dormitory for women, undated.",Universities & colleges; dormitories; buildings,,San Antonio (Tex.),c. 1955,,Photographic prints,UA 98-18,"[Image Number], Trinity University History, Coates Library Special Collections & Archives, Trinity University, San Antonio, Texas.",University Archives,"Elizabeth Huth Coates Library Special Collections, Trinity University",Scanned as a 600 dpi TIFF image in 24-bit RGB color. Compressed into JPEG format.,3/23/2011,Image,image/jpeg,"This item may be protected by copyright law (Title 17, U.S. Code). It may only be used for noncommercial educational and scholarly purposes. Please contact Special Collections and University Archives at archives@trinity.edu to inquire about permission to use a specific digital resource.",98-18-003,eng,7/14/2020,7/14/2020,http://cdm16264.contentdm.oclc.org/cdm/ref/collection/p16264coll6/id/384,384,375.jpg,/p16264coll6/image/375.jpg
p16264coll6385,Promotional Mailing Side 1,Skyline,,,Universities & colleges;,,San Antonio (Tex.),,,Photographic prints,UA 98-18,"[Image Number], Trinity University History, Coates Library Special Collections & Archives, Trinity University, San Antonio, Texas.",University Archives,"Elizabeth Huth Coates Library Special Collections, Trinity University",Scanned as a 600 dpi TIFF image in 24-bit RGB color. Compressed into JPEG format.,3/23/2011,Image,image/jpeg,"This item may be protected by copyright law (Title 17, U.S. Code). It may only be used for noncommercial educational and scholarly purposes. Please contact Special Collections and University Archives at archives@trinity.edu to inquire about permission to use a specific digital resource.",98-18-,eng,7/17/2020,7/17/2020,http://cdm16264.contentdm.oclc.org/cdm/ref/collection/p16264coll6/id/385,385,399.jpg,/p16264coll6/image/399.jpg
p16264coll6386,Promotional Mailing Side 2,Skyline,,,Universities & colleges;,,San Antonio (Tex.),,,Photographic prints,UA 98-18,"[Image Number], Trinity University History, Coates Library Special Collections & Archives, Trinity University, San Antonio, Texas.",University Archives,"Elizabeth Huth Coates Library Special Collections, Trinity University",Scanned as a 600 dpi TIFF image in 24-bit RGB color. Compressed into JPEG format.,3/23/2011,Image,image/jpeg,"This item may be protected by copyright law (Title 17, U.S. Code). It may only be used for noncommercial educational and scholarly purposes. Please contact Special Collections and University Archives at archives@trinity.edu to inquire about permission to use a specific digital resource.",98-18-,eng,7/17/2020,7/17/2020,http://cdm16264.contentdm.oclc.org/cdm/ref/collection/p16264coll6/id/386,386,400.jpg,/p16264coll6/image/400.jpg
p16264coll6387,Promotional Mailing,Skyline,Trinity University,"A promotional brochure mailed to prospective Trinity students in the 1950s, advertising ""America's Most Modern College Campus.""",Universities & colleges; pamphlets; promotional materials,,San Antonio (Tex.),c. 1955,,Photographic prints,UA 98-18,"[Image Number], Trinity University History, Coates Library Special Collections & Archives, Trinity University, San Antonio, Texas.",University Archives,"Elizabeth Huth Coates Library Special Collections, Trinity University",Scanned as a 600 dpi TIFF image in 24-bit RGB color. Compressed into JPEG format.,3/23/2011,Image,image/jpeg,"This item may be protected by copyright law (Title 17, U.S. Code). It may only be used for noncommercial educational and scholarly purposes. Please contact Special Collections and University Archives at archives@trinity.edu to inquire about permission to use a specific digital resource.",98-18-021,eng,7/17/2020,7/17/2020,http://cdm16264.contentdm.oclc.org/cdm/ref/collection/p16264coll6/id/387,387,401.cpd,/p16264coll6/supp/387/index.pdf
p16264coll6388,Skyline Lounge,Skyline,Zintgraff Photographs,A group of students relaxing in the Skyline Lounge.,Universities & colleges; students; lounges,,San Antonio (Tex.),c. 1955,,Photographic prints,UA 98-18,"[Image Number], Trinity University History, Coates Library Special Collections & Archives, Trinity University, San Antonio, Texas.",University Archives,"Elizabeth Huth Coates Library Special Collections, Trinity University",Scanned as a 600 dpi TIFF image in 24-bit RGB color. Compressed into JPEG format.,3/23/2011,Image,image/jpeg,"This item may be protected by copyright law (Title 17, U.S. Code). It may only be used for noncommercial educational and scholarly purposes. Please contact Special Collections and University Archives at archives@trinity.edu to inquire about permission to use a specific digital resource.",98-18-024,eng,7/17/2020,7/17/2020,http://cdm16264.contentdm.oclc.org/cdm/ref/collection/p16264coll6/id/388,388,386.jpg,/p16264coll6/image/386.jpg
